"""The column {0} has {1} different date formats. Automatically setting {2} as the default format as it is the most common. Please change other values in this column to this format.","A coluna {0} possui {1} diferentes formatos de data. Definir automaticamente {2} como formato padrão, pois é o mais comum. Altere outros valores nesta coluna para este formato."
"The comment cannot be empty","O comentário não pode ficar vazio"
"The Condition '{0}' is invalid","A condição '{0}' é inválida"
"The configured SMTP server does not support DSN (Delivery Status Notification).","O servidor SMTP configurado não suporta DSN (Delivery Status Notification)."
"""The contents of this email are strictly confidential. Please do not forward this email to anyone.","O conteúdo deste e-mail é estritamente confidencial. Por favor, não encaminhe este e-mail para ninguém."
"The count shown is an estimated count. Click here to see the accurate count.","A contagem mostrada é uma contagem estimada. Clique aqui para ver a contagem precisa."
"The country's ISO 3166 ALPHA-2 code.","O código ISO 3166 ALPHA-2 do país."
"The CSV format is case sensitive","O formato CSV diferencia maiúsculas de minúsculas"
"The document could not be correctly assigned","O documento não pôde ser atribuído corretamente"
"The document has been assigned to {0}","O documento foi atribuído a {0}"
"""The document type selected is a child table","so the parent document type is required.,""O tipo de documento selecionado é uma tabela filha, portanto o tipo de documento pai é obrigatório."""
"The email button is enabled for the user in the document.","O botão de e-mail está habilitado para o usuário no documento."
"The field {0} in {1} does not allow ignoring user permissions","O campo {0} em {1} não permite ignorar as permissões do usuário"
"The field {0} in {1} links to {2} and not {3}","O campo {0} em {1} está vinculado a {2} e não a {3}"
"The field {0} is mandatory","O campo {0} é obrigatório"
"The fieldname you've specified in Attached To Field is invalid","O nome do campo que você especificou em Anexado ao campo é inválido"
"The File URL you've entered is incorrect","O URL do arquivo que você inseriu está incorreto"
"The following Assignment Days have been repeated: {0}","Os seguintes Dias de Atribuição foram repetidos: {0}"
"The following configured IMAP folder(s) were not found or are not accessible on the server:<br><ul>{0}</ul>Please verify the folder names exactly as they appear on the server and ensure the account has access to them.","As seguintes pastas IMAP configuradas não foram encontradas ou não estão acessíveis no servidor:<br><ul>{0}</ul>Verifique os nomes das pastas exatamente como aparecem no servidor e certifique-se de que a conta tenha acesso a eles."
"The following Header Script will add the current date to an element in 'Header HTML' with class 'header-content'","O seguinte script de cabeçalho adicionará a data atual a um elemento em 'Header HTML' com a classe 'header-content'"
"The following values are invalid: {0}. Values must be one of {1}","Os seguintes valores são inválidos: {0}. Os valores devem ser um de {1}"
"The following values do not exist for {0}: {1}","Os seguintes valores não existem para {0}: {1}"
"The limit has not set for the user type {0} in the site config file.","O limite não foi definido para o tipo de usuário {0} no arquivo de configuração do site."
"The link will expire in {0} minutes","O link expirará em {0} minutos"
"The link you trying to login is invalid or expired.","O link que você está tentando fazer login é inválido ou expirou."
"""The meta description is an HTML attribute that provides a brief summary of a web page. Search engines such as Google often display the meta description in search results","which can influence click-through rates.,""A meta descrição é um atributo HTML que fornece um breve resumo de uma página web. Mecanismos de pesquisa como o Google geralmente exibem a meta descrição nos resultados da pesquisa, o que pode influenciar as taxas de cliques."""
"The meta image is unique image representing the content of the page. Images for this Card should be at least 280px in width","and at least 150px in height.,A metaimagem é uma imagem única que representa o conteúdo da página. As imagens deste cartão devem ter pelo menos 280px de largura e pelo menos 150px de altura."
"The name that will appear in Google Calendar","O nome que aparecerá no Google Agenda"
"The Next Scheduled Date cannot be later than the End Date.","A Próxima Data Agendada não pode ser posterior à Data Final."
"The next tour will start from where the user left off.","O próximo tour começará de onde o usuário parou."
"The number of seconds until the request expires","O número de segundos até que a solicitação expire"
"The password of your account has expired.","A senha da sua conta expirou."
"The print button is enabled for the user in the document.","O botão imprimir está habilitado para o usuário no documento."
"The process for deletion of {0} data associated with {1} has been initiated.","O processo de exclusão dos dados {0} associados a {1} foi iniciado."
"""The project number obtained from Google Cloud Console under <a href=""https://console.cloud.google.com/iam-admin/settings"">|||""IAM &amp; Admin"" &gt; ""Settings""|||</a>","O número do projeto obtido no Console do Google Cloud em <a href=""""https://console.cloud.google.com/iam-admin/settings"""">|||""""IAM &amp; Admin"""" &gt; """"Configurações""""|||</a>"
"The Push Relay Server URL key (`push_relay_server_url`) is missing in your site config","A chave de URL do Push Relay Server (`push_relay_server_url`) está faltando na configuração do seu site"
"The report you requested has been generated.<br><br>Click here to download:<br><a href='{0}'>{0}</a><br><br>This link will expire in {1} hours.","O relatório solicitado foi gerado.<br><br>Clique aqui para baixar:<br><a href='{0}'>{0}</a><br><br>Este link expirará em {1} horas."
"The reset password link has been expired","O link de redefinição de senha expirou"
"The reset password link has either been used before or is invalid","O link de redefinição de senha já foi utilizado ou é inválido"
"The resource you are looking for is not available","O recurso que você procura não está disponível"
"The role {0} should be a custom role.","A função {0} deve ser uma função personalizada."
"The selected document {0} is not a {1}.","O documento selecionado {0} não é um {1}."
"The system is being updated. Please refresh again after a few moments.","O sistema está sendo atualizado. Atualize novamente após alguns instantes."
"The system provides many pre-defined roles. You can add new roles to set finer permissions.","O sistema fornece muitas funções predefinidas. Você pode adicionar novas funções para definir permissões mais refinadas."
"The total number of user document types limit has been crossed.","O limite do número total de tipos de documentos do usuário foi ultrapassado."
"""The user can create a new Item but cannot edit existing items.","O usuário pode criar um novo item, mas não pode editar itens existentes."
"The user can delete Draft / Cancelled documents.","O usuário pode excluir documentos Rascunhos/Cancelados."
"The user can export report data.","O usuário pode exportar dados do relatório."
"The user can import new records or update existing data for the document.","O usuário pode importar novos registros ou atualizar dados existentes para o documento."
"""The user can select a Customer in Sales Order but cannot open the Customer master.","O usuário pode selecionar um Cliente no Pedido de Venda, mas não pode abrir o cadastro de Clientes."
"The user can share document access with another user.","O usuário pode compartilhar o acesso ao documento com outro usuário."
"""The user can update a customer or any other fields in an existing Sales Order but cannot create a new Sales Order.","O usuário pode atualizar um cliente ou qualquer outro campo em um pedido de vendas existente, mas não pode criar um novo pedido de vendas."
"""The user can view Sales Invoices but cannot modify any field values in them.","O usuário pode visualizar faturas de vendas, mas não pode modificar nenhum valor de campo nelas."
"The User record for this request has been auto-deleted due to inactivity by system admins.","O registro do usuário para esta solicitação foi excluído automaticamente devido à inatividade dos administradores do sistema."
"""The value of the field {0} is too long in the {1} document. To resolve this issue","please reduce the value length or change the {0} field Type to Long Text using customize form, and then try again.,""O valor do campo {0} é muito longo no documento {1}. Para resolver esse problema, reduza o comprimento do valor ou altere o tipo do campo {0} para texto longo usando o formulário personalizado e tente novamente."""
"The value you pasted was {0} characters long. Max allowed characters is {1}.","O valor que você colou tinha {0} caracteres. O máximo de caracteres permitidos é {1}."
"The webhook will be triggered if this expression is true","O webhook será acionado se esta expressão for verdadeira"
"Theme Changed","Tema Alterado"
"Theme Configuration","Configuração do Tema"
"Theme URL","URL do tema"
"Theme","Tema"
"There are {0} with the same filters already in the queue:","Já existem {0} com os mesmos filtros na fila:"
"There are documents which have workflow states that do not exist in this Workflow. It is recommended that you add these states to the Workflow and change their states before removing these states.","Existem documentos que possuem estados de fluxo de trabalho que não existem neste fluxo de trabalho. É recomendável adicionar esses estados ao fluxo de trabalho e alterar seus estados antes de removê-los."
"""There are no {0} for this {1}","why don't you start one!,""Não há {0} para este {1}, por que você não inicia um!"""
"There are no upcoming events for you.","Não há eventos próximos para você."
"There can be only 9 Page Break fields in a Web Form","Pode haver apenas 9 campos de quebra de página em um formulário da Web"
"There can be only one Fold in a form","Só pode haver uma dobra em um formulário"
"There is {0} with the same filters already in the queue:","Existe {0} com os mesmos filtros já na fila:"
"There is an error in your Address Template {0}","Há um erro no seu modelo de endereço {0}"
"There is no data to be exported","Não há dados a serem exportados"
"There is no task called ""{}","Não há nenhuma tarefa chamada """"{}"
"There is nothing new to show you right now.","Não há nada novo para mostrar a você no momento."
"There is some problem with the file url: {0}","Há algum problema com o URL do arquivo: {0}"
"There must be atleast one permission rule.","Deve haver pelo menos uma regra de permissão."
"There was an error building this page","Ocorreu um erro ao criar esta página"
"There was an error saving filters","Ocorreu um erro ao salvar os filtros"
"""There were errors while creating the document. Please try again.","Ocorreram erros durante a criação do documento. Por favor, tente novamente."
"""There were errors while sending email. Please try again.","Ocorreram erros ao enviar e-mail. Por favor, tente novamente."
"There were errors","Houve erros"
"""There were some errors setting the name","please contact the administrator,""Ocorreram alguns erros ao definir o nome, entre em contato com o administrador"""
"These announcements will appear inside a dismissible alert below the Navbar.","Esses anúncios aparecerão em um alerta descartável abaixo da barra de navegação."
"""These fields are used to provide resource server metadata to clients querying the ""well known protected resource"" end point.","Esses campos são usados ​​para fornecer metadados do servidor de recursos aos clientes que consultam o ponto final do """"recurso protegido bem conhecido""""."
"These settings are required if 'Custom' LDAP Directory is used","Essas configurações são necessárias se o diretório LDAP 'Personalizado' for usado"
"These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.","Esses valores serão atualizados automaticamente em transações e também serão úteis para restringir as permissões para este usuário em operações que contenham esses valores."
"Third Party Apps","Aplicativos de terceiros"
"Third Party Authentication","Autenticação de Terceiros"
"This is a standard sidebar and cannot be edited","Esta é uma barra lateral padrão e não pode ser editada."
"This action is irreversible. Do you wish to continue?","Esta ação é irreversível. Você deseja continuar?"
"This action is only allowed for {}","Esta ação só é permitida para {}"
"This cannot be undone","Isso não pode ser desfeito"
"This card is visible only to Administrator and System Managers by default. Set a DocType to share with users who have read access.","Este cartão é visível apenas para administradores e gerentes de sistema por padrão. Defina um DocType para compartilhar com usuários que tenham acesso de leitura."
"This card will be available to all Users if this is set","Este cartão estará disponível para todos os usuários se estiver definido"
"This chart will be available to all Users if this is set","Este gráfico estará disponível para todos os usuários se estiver definido"
"This Currency is disabled. Enable to use in transactions","Esta moeda está desativada. Habilitar para usar em transações"
"This doctype has no orphan fields to trim","Este DocType não possui campos órfãos para cortar"
"""This doctype has pending migrations","run 'bench migrate' before modifying the doctype to avoid losing changes.,""Este DocType tem migrações pendentes, execute 'bench Migrate' antes de modificar o docType para evitar a perda de alterações."""
"""This document can not be deleted right now as it's being modified by another user. Please try again after some time.","Este documento não pode ser excluído agora porque está sendo modificado por outro usuário. Por favor, tente novamente depois de algum tempo."
"This document has already been queued for submission. You can track the progress over {0}.","Este documento já está na fila para envio. Você pode acompanhar o progresso em {0}."
"This document has been modified after the email was sent.","Este documento foi modificado após o envio do e-mail."
"This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.","Este documento contém alterações não salvas que podem não aparecer no PDF final. <br> Considere salvar o documento antes de imprimir."
"""This document is already amended","you cannot ammend it again,""Este documento já foi alterado, você não pode alterá-lo novamente"""
"""This document is currently locked and queued for execution. Please try again after some time.","Este documento está atualmente bloqueado e na fila para execução. Por favor, tente novamente depois de algum tempo."
"This email is autogenerated","Este e-mail é gerado automaticamente"
"This feature can not be used as dependencies are missing.|||","Este recurso não pode ser usado porque dependências estão ausentes.|||"
"This feature is brand new and still experimental","Este recurso é totalmente novo e ainda experimental"
"""This field will appear only if the fieldname defined here has value OR the rules are true (examples):|||myfield|||eval:doc.myfield=='My Value'|||eval:doc.age&gt;18","Este campo aparecerá apenas se o nome do campo definido aqui tiver valor OU as regras forem verdadeiras (exemplos):|||myfield|||eval:doc.myfield=='My Value'|||eval:doc.age&gt;18"""
"This file is attached to a protected document and cannot be deleted.","Este arquivo está anexado a um documento protegido e não pode ser excluído."
"""This file is public and can be accessed by anyone","even without logging in. Mark it private to limit access.,""Este arquivo é público e pode ser acessado por qualquer pessoa, mesmo sem fazer login. Marque-o como privado para limitar o acesso."""
"This file is public and can be accessed by anyone, even without logging in. Mark it private to limit access.","Este arquivo é público e poderá ser acessado por qualquer pessoa. Marque-o como privado para limitar o acesso."
"This file is public. It can be accessed without authentication.","Este arquivo é público. Ele pode ser acessado sem autenticação."
"This form has been modified after you have loaded it","Este formulário foi modificado após você carregá-lo"
"This form is not editable due to a Workflow.","Este formulário não é editável devido a um fluxo de trabalho."
"this form","este formulário"
"This format is used if country specific format is not found","Este formato é usado se o formato específico país não é encontrado"
"This geolocation provider is not supported yet.","Este provedor de geolocalização ainda não é compatível."
"This goes above the slideshow.","Isso vai acima da apresentação de slides."
"This is a background report. Please set the appropriate filters and then generate a new one.","Este é um relatório de antecedentes. Defina os filtros apropriados e gere um novo."
"This is a top-10 common password.","Esta é uma das 10 senhas mais comuns."
"This is a top-100 common password.","Esta é uma das 100 senhas mais comuns."
"This is a very common password.","Esta é uma senha muito comum."
"This is a virtual doctype and data is cleared periodically.","Este é um docType virtual e os dados são limpos periodicamente."
"This is an automatically generated reply","Esta é uma resposta gerada automaticamente"
"This is similar to a commonly used password.","Isso é semelhante a uma senha comumente usada."
"This is the number of the last created transaction with this prefix","Este é o número da última transação criada com este prefixo"
"This Kanban Board will be private","Este quadro Kanban será privado"
"This link has already been activated for verification.","Este link já foi ativado para verificação."
"""This link is invalid or expired. Please make sure you have pasted correctly.","Este link é inválido ou expirou. Por favor, certifique-se de ter colado corretamente."
"This may get printed on multiple pages","Isso pode ser impresso em várias páginas"
"This Month","Este mês"
"This PDF cannot be uploaded as it contains unsafe content.","Este PDF não pode ser carregado porque contém conteúdo inseguro."
"This Quarter","Este trimestre"
"""This report contains {0} rows and is too big to display in browser","you can {1} this report instead.,""Este relatório contém {0} linhas e é muito grande para ser exibido no navegador. Em vez disso, você pode {1} este relatório."""
"This report was generated {0}.","Este relatório foi gerado {0}."
"This report was generated on {0}","Este relatório foi gerado em {0}"
"This request has not yet been approved by the user.","Esta solicitação ainda não foi aprovada pelo usuário."
"this shouldn't break","isso não deve falhar"
"This site is in read only mode, full functionality will be restored soon.","Este site está em modo somente leitura, todas as funcionalidades serão restauradas em breve."
"This site is running in developer mode. Any change made here will be updated in code.","Este site está sendo executado em modo de desenvolvedor. Qualquer alteração feita aqui será atualizada no código."
"This software is built on top of many open source packages.","Este software é construído sobre muitos pacotes de código aberto."
"This title will be used as the title of the webpage as well as in meta tags","Este título será usado como título da página da web, bem como em meta tags"
"This value is fetched from {0}'s {1} field","Este valor é obtido do campo {1} de {0}"
"This value specifies the max number of rows that can be rendered in report view.","Esse valor especifica o número máximo de linhas que podem ser renderizadas no modo de exibição de relatório."
"This Week","Esta semana"
"This will be automatically generated when you publish the page","you can also enter a route yourself if you wish,""Isso será gerado automaticamente quando você publicar a página, você também pode inserir uma rota se desejar"""
"This will be shown in a modal after routing","Isso será mostrado em um modal após o roteamento"
"This will be shown to the user in a dialog after routing to the report","Isso será mostrado ao usuário em uma caixa de diálogo após o roteamento para o relatório"
"This will log out {0} from all other devices","Isso desconectará {0} de todos os outros dispositivos"
"This will permanently remove your data.","Isso removerá permanentemente seus dados."
"This will reset this tour and show it to all users. Are you sure?","Isso redefinirá este tour e o mostrará a todos os usuários. Tem certeza?"
"This will terminate the job immediately and might be dangerous, are you sure?","Isso encerrará o trabalho imediatamente e pode ser perigoso, tem certeza?"
"This Year","Este ano"
"Throttled","Estrangulado"
"Thumbnail URL","URL da miniatura"
"Thursday","Quinta-feira"
"Time {0} must be in format: {1}","A hora {0} deve estar no formato: {1}"
"Time Format","Formato da hora"
"Time in Queries","Tempo em consultas"
"Time in seconds to retain QR code image on server. Min:<strong>240</strong>","Tempo em segundos para manter a imagem do código QR no servidor. Min: <strong>240</strong>"
"Time Interval","Intervalo de tempo"
"Time series based on is required to create a dashboard chart","Série temporal baseada em é necessária para criar um gráfico de painel"
"Time Series Based On","Séries Temporais Baseadas em"
"Time Series","Séries Temporais"
"Time Taken","Tempo gasto"
"Time Window (Seconds)","Janela de tempo (segundos)"
"Time Zone","Fuso Horário"
"Time Zones","Fusos horários"
"Time","Tempo"
"Timed Out","Tempo limite esgotado"
"Timeless Night","Escuro"
"Timeline DocType","Linha do tempo do DocType"
"Timeline field must be a Link or Dynamic Link","O campo Linha do tempo deve ser um Link ou Link Dinâmico"
"Timeline field must be a valid fieldname","O campo da linha do tempo deve ser um nome de campo válido"
"Timeline Field","Campo da linha do tempo"
"Timeline Links","Links da linha do tempo"
"Timeline Name","Nome da linha do tempo"
"Timeline","Linha do Tempo"
"Timeout (In Seconds)","Tempo limite (em segundos)"
"Timeout","Tempo esgotado"
"Timeseries","Série temporal"
"Timespan","Intervalo de tempo"
"Timestamp","Carimbo de data e hora"
"Tip: Try the new dropdown console using","Dica: experimente o novo console suspenso usando"
"Title field must be a valid fieldname","O campo de título deve ser um nome de campo válido"
"Title Field","Campo Título"
"Title of the page","Título da página"
"Title Prefix","Prefixo do Título"
"Title","Título"
"To add dynamic subject, use jinja tags like||||||<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>,"Para adicionar assunto dinâmico, use tags jinja como||||||<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>"
"To add dynamic values from the document, use jinja tags like||||||<div>|||<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>|||</pre>|||</div>,"Para adicionar valores dinâmicos do documento, use tags jinja como||||||<div>|||<pre><code>{ """"id"""": """"{{ doc.name }}"""" }</code>|||</pre>|||</div>"
"To allow more reports update limit in System Settings.","Para permitir mais relatórios, limite de atualização nas configurações do sistema."
"To and CC","Para e CC"
"To begin the date range at the start of the chosen period. For example","if 'Year' is selected as the period, the report will start from January 1st of the current year.,""Para iniciar o intervalo de datas no início do período escolhido. Por exemplo, se 'Ano' for selecionado como período, o relatório começará a partir de 1º de janeiro do ano atual."""
"to close","para fechar"
"To configure Auto Repeat, enable """Allow Auto Repeat""" from {0}.","Para configurar a repetição automática, habilite """"Permitir repetição automática"""" em {0}."
"To Date Field","Até o momento do campo"
"To Date","A data"
"To Do","Lista de Tarefas"
"To enable it follow the instructions in the following link: {0}","Para habilitá-lo siga as instruções no seguinte link: {0}"
"To enable server scripts, read the {0}.","Para habilitar scripts de servidor, leia o arquivo {0}."
"To export this step as JSON, link it in a Onboarding document and save the document.","Para exportar esta etapa como JSON, vincule-a a um documento de integração e salve o documento."
"To generate password click {0}","Para gerar senha clique em {0}"
"To know more click {0}","Para saber mais clique em {0}"
"to navigate","para navegar"
"To print output use","Para exibir a saída use"
"To print output use <code>print(text)</code>","Para imprimir a saída, use <code>print(text)</code>"
"to select","para selecionar"
"To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record.,""Para definir a função {0} no usuário {1}, defina o campo {2} como {3} em um dos registros {4}."
"To use Google Calendar", enable {0}.","Para usar o Google Agenda, ative {0}."
"To use Google Contacts", enable {0}.","Para usar os Contatos do Google, ative {0}."
"To use Google Indexing", enable <a href=""""""""/desk/google-settings"""""""">Google Settings</a>.,""""""""Para usar a indexação do Google, ative <a href=""""""""""""""""/desk/google-settings"""""""""""""""">as Configurações do Google</a>.""""""""
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.,""Para usar o Slack Channel, adicione um <a href=""""#List/Slack%20Webhook%20URL/List"""">Slack Webhook URL</a>."
"To version","Para a versão"
"to your browser","para o seu navegador"
"To","Para"
"Today","Hoje"
"ToDo {0}","Minhas Tarefas {0}"
"ToDo","Minhas Tarefas"
"Toggle Chart","Alternar gráfico"
"Toggle Full Width","Alternar largura total"
"Toggle Grid View","Alternar visualização em grade"
"Toggle Sidebar","Mostrar/ocultar barra lateral"
"Toggle Theme","Alternar tema"
"Token Cache","Cache de tokens"
"Token Endpoint Auth Method","Método de autenticação de endpoint de token"
"Token is missing","O token está faltando"
"Token Type","Tipo de token"
"Token URI","URI do token"
"Token","Símbolo"
"Tomorrow","Amanhã"
"Too many changes to database in single action.","Muitas alterações no banco de dados em uma única ação."
"Too Many Documents","Muitos documentos"
"""Too many queued background jobs ({0}). Please retry after some time.","Muitos trabalhos em segundo plano na fila ({0}). Por favor, tente novamente depois de algum tempo."
"Too Many Requests","Muitas solicitações"
"""Too many requests. Please try again later.","Muitos pedidos. Por favor, tente novamente mais tarde."
"""Too many users signed up recently","so the registration is disabled. Please try back in an hour,""Muitos usuários se inscreveram recentemente, então o registro está desativado. Por favor, tente novamente em uma hora"""
"Tools","Ferramentas"
"Top 10","10 principais"
"Top Bar Item","Item da barra superior"
"Top Bar Items","Itens da barra superior"
"Top Center","Centro superior"
"Top Errors","Principais erros"
"Top Left","Canto superior esquerdo"
"Top Right","Canto superior direito"
"Top","Topo"
"Topic","Tópico"
"TOS URI","URI dos Termos de Serviço"
"Total Background Workers","Total de workers em segundo plano"
"Total Errors (last 1 day)","Total de erros (último 1 dia)"
"Total Images","Total de imagens"
"Total Images: {0}","Total de imagens: {0}"
"Total number of emails to sync in initial sync process","Número total de e-mails a serem sincronizados no processo de sincronização inicial"
"Total Outgoing Emails","Total de e-mails enviados"
"Total Subscribers","Total de Assinantes"
"Total Users","Total de usuários"
"Total Working Time","Tempo total de trabalho"
"Total","Total"
"Total:","Total:"
"Totals Row","Linha de totais"
"Totals","Totais"
"Trace ID","ID de rastreamento"
"Traceback","Rastreamento"
"Track Changes","Rastrear Alterações"
"Track Email Status","Rastrear status de leitura do e-mail"
"Track Field","Trilha de corrida"
"""Track if your email has been opened by the recipient. Note: If you're sending to multiple recipients","even if 1 recipient reads the email, it'll be considered ""Opened"",""Rastrear se o seu e-mail foi aberto pelo destinatário. Nota: Se você estiver enviando para múltiplos destinatários, mesmo que apenas 1 destinatário leia o e-mail, ele será considerado como """"Aberto"""
"""Track if your email has been opened by the recipient.|||<br>|||Note: If you're sending to multiple recipients","even if 1 recipient reads the email, it'll be considered ""Opened"",""Acompanhe se o seu e-mail foi aberto pelo destinatário.|||<br>|||Observação: se você estiver enviando para vários destinatários, mesmo que 1 destinatário leia o e-mail, ele será considerado """"Aberto"""
"Track milestones for any document","Acompanhe marcos de qualquer documento"
"Track Seen","Marcar como visto"
"Track Steps","Rastrear etapas"
"Track Views","Acompanhar vistas"
"Tracking URL generated and copied to clipboard","URL de rastreamento gerado e copiado para a área de transferência"
"Transgender","Transgênero"
"Transition Properties","Propriedades de transição"
"Transition Rules","Regras de transição"
"Transition Tasks","Tarefas de Transição"
"Transitions","Transições"
"Translatable","Traduzível"
"Translate {0}","Traduzir {0}"
"Translate Data","Traduzir dados"
"Translate Link Fields","Traduzir campos de link"
"Translate values","Traduzir valores"
"Translated Text","Texto Traduzido"
"Translation","Tradução"
"""Translations can be viewed by guests","avoid storing private details in translations.,""As traduções podem ser visualizadas pelos convidados, evite armazenar detalhes privados nas traduções."""
"""Translations can be viewed by guests","avoid storing private details in translations.,As traduções podem ser visualizadas por visitantes; evite armazenar informações privadas nas traduções.,"""
"Translations","Traduções"
"Translator","Tradutor"
"Trash","Lixo"
"Tree structures are implemented using Nested Set","As estruturas de árvore são implementadas usando o Conjunto Aninhado"
"Tree view is not available for {0}","A visualização em árvore não está disponível para {0}"
"Tree View","Vista em árvore"
"Tree","Árvore"
"Trigger caching","Acionar cache"
"Trigger Method","Método gatilho"
"Trigger on valid methods like ""before_insert","after_update"", etc (will depend on the DocType selected),""Acione métodos válidos como """"before_insert"""", """"after_update"""", etc (dependerá do DocType selecionado)"
"Trigger Primary Action","Acionar ação primária"
"Trim Table","Tabela de corte"
"Try a Naming Series","Experimente uma série de nomenclatura"
"Try Again","Tente novamente"
"Try to avoid repeated words and characters","Tente evitar palavras e caracteres repetidos"
"Try to use a longer keyboard pattern with more turns","Tente usar um padrão de teclado mais longo e com mais voltas"
"Tuesday","Terça-feira"
"twitter","Twitter"
"Two Factor Authentication method","Método de autenticação de dois fatores"
"Two Factor Authentication","Autenticação de dois fatores"
"Type a reply / comment","Digite uma resposta ou comentário"
"Type something in the search box to search","Digite algo na caixa de pesquisa para pesquisar"
"Type title","Digite o título"
"Type your reply here...","Digite sua resposta aqui..."
"Type","Tipo"
"Type:","Tipo:"
"UI Tour","Tour da interface"
"UID","UID"
"UIDNEXT","UIDNEXT"
"UIDVALIDITY","UIDVALIDITY"
"Unable to find DocType {0}","Não foi possível encontrar DocType {0}"
"Unable to load camera.","Não foi possível carregar a câmera."
"Unable to load: {0}","Não foi possível carregar: {0}"
"Unable to open attached file. Did you export it as CSV?","Não foi possível abrir o arquivo anexado. Você exportou como CSV?"
"Unable to read file format for {0}","Não é possível ler o formato do arquivo para {0}"
"Unable to save the column width.","Não foi possível salvar a largura da coluna."
"Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account","Não é possível enviar e-mail devido a uma conta de e-mail ausente. Configure a conta de e-mail padrão em Configurações > Conta de e-mail"
"Unable to update event","Não foi possível atualizar o evento"
"Unable to write file format for {0}","Não foi possível gravar o formato de arquivo para {0}"
"Unassign Condition","Desatribuir condição"
"Uncaught Exception","Exceção não detectada"
"Unchanged","Inalterado"
"Undo last action","Desfazer a última ação"
"Undo","Desfazer"
"Unfollow","Deixar de seguir"
"Un-following document {0}","Deixando de seguir o documento {0}"
"Unhandled Email","Email não Tratado"
"Unhandled Emails","E-mails não tratados"
"Unique ID assigned by the client developer used to identify the client software to be dynamically registered.|||<br>|||<b>Should remain same</b> across multiple versions or updates of the software.","ID exclusivo atribuído pelo desenvolvedor do cliente usado para identificar o software cliente a ser registrado dinamicamente.|||<br>|||<b>Deve permanecer o mesmo</b> em várias versões ou atualizações do software."
"Unique","Único"
"Unknown Column: {0}","Coluna desconhecida: {0}"
"Unknown file encoding. Tried to use: {0}","Codificação de arquivo desconhecida. Tentei usar: {0}"
"Unknown Rounding Method: {}","Método de arredondamento desconhecido: {}"
"Unknown User","Usuário desconhecido"
"Unknown","Desconhecido"
"Unlock Reference Document","Desbloquear documento de referência"
"Unpublish","Cancelar publicação"
"Unread Notification Sent","Notificação de mensagem não lida enviada"
"Unread","Não lida"
"Unsafe SQL query","Consulta SQL insegura"
"UNSEEN","Por Ler"
"Unselect All","Remover Todos"
"Unshared","Não Compartilhado"
"Unsubscribe Method","Método de Cancelamento de Inscrição"
"Unsubscribe Params","Parâmetros de cancelamento de assinatura"
"Unsubscribe","Cancelar inscrição"
"Unsubscribed","Inscrição cancelada"
"Unsupported {0}: {1}","{0} não suportado: {1}"
"Unsupported function or operator: {0}","Função ou operador não suportado: {0}"
"Untitled Column","Coluna sem título"
"Unzip","Descompactar"
"Unzipped {0} files","{0} arquivos descompactados"
"Unzipping files...","Descompactando arquivos..."
"Upcoming Events for Today","Próximos eventos para hoje"
"Update {0} records","Atualizar {0} registros"
"Update Amendment Naming","Atualizar nomenclatura da alteração"
"Update Existing Records","Atualizar registros existentes"
"Update Field","Atualizar Campo"
"Update from Frappe Cloud","Atualização do Frappe Cloud"
"Update Hooks Resolution Order","Atualizar ordem de resolução de ganchos"
"Update Order","Atualizar pedido"
"Update Password","Atualizar senha"
"Update Series Counter","Atualizar contador de séries"
"Update Series Number","Atualizar Números de Séries"
"Update Settings","Atualizar configurações"
"Update Translations","Atualizar traduções"
"Update Value","Atualizar Valor"
"Update","Atualizar"
"Updated Successfully","Atualizado com sucesso"
"Updated successfully","Atualizado com sucesso"
"updated to {0}","atualizado para {0}"
"Updated To A New Version \u{1F389}","Atualizado para uma nova versão \u{1F389}"
"Updated To A New Version u{1F389}","Atualizado para uma nova versão u{1F389}"
"Updated To A New Version 🎉","Atualizado para uma nova versão 🎉"
"Updated","Atualizado"
"Updating {0} of {1},{2},"Atualizando {0} de {1},{2}"
"Updating {0}","Atualizando {0}"
"Updating counter may lead to document name conflicts if not done properly","A atualização do contador pode levar a conflitos de nomes de documentos se não for feita corretamente"
"Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.","Atualizando status da fila de e-mail. Os e-mails serão coletados na próxima execução agendada."
"Updating global settings","Atualizando configurações globais"
"Updating naming series options","Atualizando opções de série de nomenclatura"
"Updating related fields...","Atualizando campos relacionados..."
"Updating","Atualizando"
"Upload {0} files","Carregar arquivos {0}"
"Upload file","Carregar arquivo"
"Upload Image","Carregar imagem"
"Upload","Carregar"
"Uploaded To Dropbox","Enviado para o Dropbox"
"Uploaded To Google Drive","Carregado no Google Drive"
